facility_id,year,month,day,fishselected,chalimus_ab,lep_motile_ab,lep_af_ab,cal_motile_ab,Sample Type,Number of Pens Sampled,Comments
110.0,2021,9,12.0,,0.9667,2.05,1.0833,0.7833,Routine monitoring,3,
110.0,2021,9,19.0,,0.65,1.5167,1.5167,0.4,Routine monitoring,3,
110.0,2021,9,26.0,,0.4167,3.2,1.7667,0.2333,Threshold exceedance,3,Management action planned (Mechanical removal treatment)
129.0,2021,9,1.0,,0.9,3.5333,2.3,2.55,Threshold exceedance,3,Management action planned (Mechanical removal treatment)
129.0,2021,9,16.0,,0.8833,4.9667,2.9667,1.4,Follow-up,3,Management action planned (Mechanical removal treatment)
129.0,2021,9,21.0,,0.42,5.395,3.63,1.23,Pre-treatment,10,Mechanical removal treatment
129.0,2021,9,22.0,,0.02,0.36,0.455,0.12,Post mechanical removal or bath treatment,10,
134.0,2021,9,5.0,,0.7667,6.8667,3.35,0.0667,Follow-up,3,Management action planned (Mechanical removal treatment)
134.0,2021,9,13.0,,0.5417,13.625,6.6417,0.5333,Follow-up,6,Management action planned (Mechanical removal treatment)
134.0,2021,9,21.0,,0.2333,15.75,9.0167,0.0167,Follow-up,3,Management action planned (Mechanical removal treatment)
134.0,2021,9,22.0,,0.595,19.485,8.895,0.89,Pre-treatment,10,Mechanical removal treatment
134.0,2021,9,24.0,,0.065,2.87,1.88,0.0,Post mechanical removal or bath treatment,10,
139.0,2021,9,6.0,,0.55,1.1,0.8833,0.0,Routine monitoring,3,
139.0,2021,9,19.0,,1.0333,5.1167,2.05,2.0333,Threshold exceedance,3,Management action planned (Mechanical removal treatment)
139.0,2021,9,27.0,,4.95,15.7545,5.7409,1.9818,Pre-treatment,11,Mechanical removal treatment
139.0,2021,9,28.0,,0.2,1.5773,1.2045,0.0318,Post mechanical removal or bath treatment,11,
3.0,2021,9,3.0,,14.8,8.1667,3.65,3.1167,Follow-up,3,
3.0,2021,9,19.0,,32.0857,15.9286,5.5714,20.1643,Pre-treatment,7,Non-medicinal bath treatment
3.0,2021,9,25.0,,0.01,0.89,0.56,0.75,Post mechanical removal or bath treatment,5,
29.0,2021,9,,,,,,,Routine monitoring,0,Fallow
141.0,2021,9,9.0,,0.1,2.7,1.0667,14.3833,Routine monitoring,3,
7.0,2021,9,5.0,,0.0,9.5625,6.2625,0.0125,Pre-treatment,4,In-feed treatment
7.0,2021,9,19.0,,0.05,7.683333333,5.0,0.0,Follow-up,3,
7.0,2021,9,26.0,,0.0167,4.2167,2.8333,0.0167,Follow-up,3,
37.0,2021,9,11.0,,0.0,12.075,8.75,2.5375,Threshold exceedance; Pre-treatment,4,In-feed treatment
37.0,2021,9,25.0,,0.0,7.4833,4.55,0.0,Follow-up,3,
72.0,2021,9,6.0,,1.325,11.8625,5.9375,1.675,Pre-treatment,4,In-feed treatment
72.0,2021,9,25.0,,0.0,6.8,2.35,0.383333333,Follow-up,3,
108.0,2021,9,2.0,,0.0,8.4333,3.8667,0.0,Threshold exceedance,3,Management action planned (In-feed treatment)
108.0,2021,9,9.0,,0.0,8.4115,4.1192,0.0,Pre-treatment,13,In-feed treatment
108.0,2021,9,30.0,,0.0,5.1667,2.85,0.0,Follow-up,3,Management action planned (Medicinal bath treatment)
174.0,2021,9,5.0,,0.4692,7.4192,2.9808,0.0077,Pre-treatment,13,In-feed treatment
174.0,2021,9,21.0,,0.0333,4.6667,1.85,0.0,Follow-up,3,
52.0,2021,9,,,,,,,Routine monitoring,0,Fallow
53.0,2021,9,9.0,,19.0833,11.1167,7.9667,1.1667,Follow-up,3,Harvesting
53.0,2021,9,14.0,,15.775,19.75,6.675,6.7,Follow-up,2,"Harvesting; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
53.0,2021,9,30.0,,7.0667,6.2333,4.2333,0.6,Follow-up,3,Harvesting
102.0,2021,9,1.0,,17.7,12.1167,3.7,5.2,Follow-up,3,Management action planned (Non-medicinal bath treatment)
102.0,2021,9,7.0,,13.74,12.545,4.54,4.46,Pre-treatment,10,Non-medicinal bath treatment
102.0,2021,9,10.0,,0.09,2.645,1.32,0.045,Post mechanical removal or bath treatment,10,
144.0,2021,9,2.0,,4.3833,2.7167,0.7833,0.9333,Routine monitoring,3,
144.0,2021,9,11.0,,1.7,5.2667,1.0833,0.7667,Threshold exceedance,3,Bi-weekly counts
144.0,2021,9,18.0,,3.4833,3.8667,1.35,1.4,Follow-up,3,Bi-weekly counts
144.0,2021,9,26.0,,2.5333,4.45,1.1667,1.0167,Follow-up,3,Bi-weekly counts
88.0,2021,9,13.0,,6.025,0.325,0.15,0.325,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
88.0,2021,9,21.0,,7.1833,0.9,0.35,0.4833,Routine monitoring,3,
88.0,2021,9,29.0,,1.6,0.275,0.125,0.975,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
99.0,2021,9,14.0,,0.0333,0.2333,0.1,0.0,Routine monitoring,3,
99.0,2021,9,20.0,,5.6167,0.7667,0.35,0.1833,Routine monitoring,3,
99.0,2021,9,29.0,,5.425,1.125,0.525,1.9,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
100.0,2021,9,15.0,,6.7,0.3667,0.0833,0.0,Routine monitoring,3,
100.0,2021,9,21.0,,4.5125,0.4125,0.1625,0.5625,Routine monitoring,4,
100.0,2021,9,28.0,,2.25,0.975,0.5,0.475,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
107.0,2021,9,13.0,,3.2,0.025,0.0,0.65,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
107.0,2021,9,21.0,,1.6167,0.3667,0.0833,0.4333,Routine monitoring,3,
107.0,2021,9,27.0,,2.875,0.25,0.075,0.625,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
1.0,2021,9,3.0,,0.1,0.1667,0.0167,0.0,Routine monitoring,3,
1.0,2021,9,23.0,,0.0833,2.5667,1.4,0.0333,Routine monitoring,3,
44.0,2021,9,10.0,,0.1667,0.3333,0.1,0.0,Routine monitoring,3,
44.0,2021,9,25.0,,0.0333,1.2667,0.6667,0.0,Routine monitoring,3,
135.0,2021,9,12.0,,0.1167,3.2833,1.6,0.1,Threshold exceedance,3,Management action planned (In-feed treatment)
59.0,2021,9,4.0,,0.0,1.7,0.275,0.0,Routine monitoring,2,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens)
165.0,2021,9,12.0,,0.1333,5.9333,1.9667,0.1,Threshold exceedance,3,Management action planned (In-feed treatment)
165.0,2021,9,26.0,,1.5667,3.8667,1.5333,0.0,Follow-up,3,Management action planned (In-feed treatment)
45.0,2021,10,12.0,,0.0,0.0333,0.0,0.0167,Routine monitoring,3,
45.0,2021,10,24.0,,0.0,0.2333,0.1667,0.0333,Routine monitoring,3,
51.0,2021,10,7.0,,0.05,0.6,0.4167,0.0,Routine monitoring,3,
51.0,2021,10,15.0,,0.225,0.975,0.25,0.15,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
51.0,2021,10,22.0,,0.0167,1.1333,0.5167,0.05,Routine monitoring,3,
79.0,2021,10,8.0,,0.0,0.2,0.0667,0.0167,Routine monitoring,3,
79.0,2021,10,12.0,,0.05,1.225,0.2,0.0,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
79.0,2021,10,19.0,,0.2833,0.85,0.15,0.0333,Routine monitoring,3,
79.0,2021,10,26.0,,0.175,1.55,0.475,0.025,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
103.0,2021,10,4.0,,0.0,1.2167,0.7167,0.0,Routine monitoring,3,
103.0,2021,10,10.0,,0.0,1.1833,0.8333,0.0,Routine monitoring,3,
103.0,2021,10,17.0,,0.0,1.1333,0.6833,0.0,Routine monitoring,3,
103.0,2021,10,24.0,,0.0,1.5167,1.1333,0.0,Routine monitoring,3,
103.0,2021,10,31.0,,0.0,0.75,0.4333,0.0,Routine monitoring,3,
105.0,2021,10,4.0,,0.075,0.85,0.465,0.02,Post mechanical removal or bath treatment,10,
105.0,2021,10,7.0,,0.0722,0.7556,0.5,0.0556,Pre-treatment,9,In-feed treatment
105.0,2021,10,14.0,,2.215,0.6,0.385,0.005,Pre-treatment,10,Non-medicinal bath treatment
105.0,2021,10,22.0,,0.0,0.05,0.07,0.0,Post mechanical removal or bath treatment,10,
105.0,2021,10,28.0,,0.845,0.195,0.1,0.0,Follow-up,10,
113.0,2021,10,,,,,,,Routine monitoring,0,Count(s) not required (harvesting)
140.0,2021,10,7.0,,0.0,0.0167,0.0,0.0,Routine monitoring,3,
140.0,2021,10,16.0,,0.0,0.4,0.05,0.025,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
140.0,2021,10,20.0,,0.0167,0.1,0.0333,0.0,Routine monitoring,3,
140.0,2021,10,27.0,,0.0,0.425,0.125,0.275,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
145.0,2021,10,4.0,,0.1333,0.3667,0.25,0.0333,Routine monitoring,3,
145.0,2021,10,11.0,,0.1333,0.4667,0.3333,0.1833,Routine monitoring,3,
145.0,2021,10,19.0,,0.1667,1.1667,0.8167,0.2167,Routine monitoring,3,
145.0,2021,10,24.0,,0.0667,1.35,0.8333,0.2167,Routine monitoring,3,
145.0,2021,10,31.0,,0.1667,1.75,1.3333,0.0167,Routine monitoring,3,
146.0,2021,10,3.0,,0.1,0.1167,0.05,0.0,Routine monitoring,3,
146.0,2021,10,12.0,,0.0,0.0167,0.0167,0.0,Routine monitoring,3,
146.0,2021,10,17.0,,0.0,0.0333,0.0,0.0,Routine monitoring,3,
146.0,2021,10,24.0,,0.0,0.1333,0.0333,0.0333,Routine monitoring,3,
156.0,2021,10,5.0,,2.3182,4.3364,1.05,0.6955,Pre-treatment,11,Non-medicinal bath treatment
156.0,2021,10,14.0,,0.0,0.8667,0.3778,0.0889,Post mechanical removal or bath treatment,9,
156.0,2021,10,22.0,,0.0,1.1222,0.6611,0.0556,Pre-treatment,9,Non-medicinal bath treatment; In-feed treatment
156.0,2021,10,28.0,,0.2167,0.7056,0.4,0.0389,Post mechanical removal or bath treatment,9,
161.0,2021,10,7.0,,0.0,1.8,1.0667,0.05,Routine monitoring,3,
161.0,2021,10,20.0,,0.0167,3.0167,1.9333,0.15,Threshold exceedance,3,Harvesting
168.0,2021,10,7.0,,0.0,2.3167,1.1667,0.2167,Routine monitoring,3,
171.0,2021,10,3.0,,0.1,4.2333,2.3,0.0,Follow-up,3,Harvesting
173.0,2021,10,1.0,,0.0833,3.6833,1.6833,0.0,Threshold exceedance,3,Harvesting
173.0,2021,10,8.0,,0.05,2.95,1.25,0.0,Routine monitoring,1,Sampling methodology does not meet requirements outlined in licence conditions (harvesting)
42.0,2021,10,5.0,,4.7167,4.5333,1.7,2.0167,Threshold exceedance,3,Bi-weekly counts
42.0,2021,10,19.0,,8.4667,4.9667,1.85,1.0667,Follow-up,3,Bi-weekly counts
42.0,2021,10,26.0,,7.8333,5.5,2.0,2.1667,Follow-up,3,Bi-weekly counts
85.0,2021,10,5.0,,0.4767,0.2567,0.05,0.0,Routine monitoring,3,
85.0,2021,10,13.0,,0.6333,0.55,0.0667,0.2167,Routine monitoring,3,
85.0,2021,10,20.0,,1.1833,0.6,0.2167,0.0167,Routine monitoring,3,
85.0,2021,10,27.0,,1.9167,0.7667,0.3167,0.0333,Routine monitoring,3,
142.0,2021,10,5.0,,0.0,0.0167,0.0167,0.0167,Routine monitoring,3,
142.0,2021,10,17.0,,0.0,0.3333,0.1833,0.0,Routine monitoring,3,
12.0,2021,10,6.0,,0.0643,2.7143,1.5929,0.1357,Pre-treatment,7,Mechanical removal treatment
12.0,2021,10,7.0,,0.0071,0.65,0.5143,0.0071,Post mechanical removal or bath treatment,7,
12.0,2021,10,19.0,,0.0,1.3833,0.9667,0.0,Routine monitoring,3,
12.0,2021,10,26.0,,0.0333,1.5,0.9167,0.0667,Routine monitoring,3,
14.0,2021,10,,,,,,,Routine monitoring,0,Count(s) not required (<4 pens)
50.0,2021,10,3.0,,0.0,7.6,4.4667,0.0,Threshold exceedance,3,Management action planned (Mechanical removal treatment)
50.0,2021,10,9.0,,0.02,5.655,3.705,0.095,Pre-treatment,10,Mechanical removal treatment
50.0,2021,10,10.0,,0.045,1.075,0.875,0.025,Post mechanical removal or bath treatment,10,
50.0,2021,10,17.0,,0.0,1.5667,1.0833,0.0,Routine monitoring,3,
50.0,2021,10,24.0,,0.15,2.5833,1.8833,0.0167,Routine monitoring,3,
50.0,2021,10,31.0,,0.0,1.0167,0.8167,0.0,Routine monitoring,3,
62.0,2021,10,25.0,,0.1333,0.0167,0.0,0.0,Routine monitoring,3,
62.0,2021,10,31.0,,0.2833,0.3833,0.0,0.0,Routine monitoring,3,
106.0,2021,10,1.0,,0.0,3.1583,2.6417,0.0,Post mechanical removal or bath treatment,6,Management action planned (Mechanical removal treatment)
106.0,2021,10,13.0,,0.2,11.5,7.325,0.025,Follow-up,2,Management action planned (Mechanical removal treatment); Sampling methodology does not meet requirements outlined in licence conditions (extenuating circumstances)
106.0,2021,10,15.0,,0.0375,10.8875,6.5875,0.2375,Pre-treatment,4,Mechanical removal treatment
106.0,2021,10,16.0,,0.0125,1.5,1.35,0.0,Post mechanical removal or bath treatment,4,
106.0,2021,10,28.0,,0.0333,3.2833,2.5333,0.1167,Threshold exceedance,3,Management action planned (Mechanical removal treatment)
110.0,2021,10,3.0,,0.0,4.5182,2.6136,0.8182,Pre-treatment,11,Mechanical removal treatment
110.0,2021,10,4.0,,0.2318,0.3773,0.2955,0.0682,Post mechanical removal or bath treatment,11,
110.0,2021,10,10.0,,0.2333,1.25,0.7667,0.05,Routine monitoring,3,
110.0,2021,10,19.0,,0.0,1.0333,0.8,0.1167,Routine monitoring,3,
110.0,2021,10,24.0,,0.3333,1.75,0.95,0.1,Routine monitoring,3,
129.0,2021,10,3.0,,0.3667,1.6167,0.9,0.2167,Routine monitoring,3,
129.0,2021,10,10.0,,0.2667,2.9,1.75,0.2167,Routine monitoring,3,
129.0,2021,10,22.0,,0.075,2.95,1.825,1.15,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
129.0,2021,10,26.0,,0.1875,3.95,2.675,0.225,Threshold exceedance,4,Management action planned (Mechanical removal treatment)
134.0,2021,10,6.0,,0.0,4.85,3.25,0.0,Threshold exceedance,3,Management action planned (Mechanical removal treatment)
134.0,2021,10,14.0,,0.095,7.73,3.61,0.045,Pre-treatment,10,Mechanical removal treatment
134.0,2021,10,16.0,,0.015,0.815,0.665,0.0,Post mechanical removal or bath treatment,10,
134.0,2021,10,25.0,,0.0,2.7667,1.5333,0.0,Routine monitoring,3,
134.0,2021,10,31.0,,0.0167,3.45,2.2833,0.0,Threshold exceedance,3,Management action planned (Mechanical removal treatment)
139.0,2021,10,4.0,,3.3,2.3833,1.1333,1.05,Routine monitoring,3,
139.0,2021,10,17.0,,0.0,3.45,1.675,0.0,Routine monitoring,2,"Management action planned (Mechanical removal treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
139.0,2021,10,26.0,,0.45,6.2,2.75,2.325,Routine monitoring,2,"Management action planned (Mechanical removal treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
139.0,2021,10,28.0,,0.1909,10.95,6.3682,0.9864,Threshold exceedance; Pre-treatment,11,Mechanical removal treatment
139.0,2021,10,29.0,,0.0409,1.1,0.8636,0.0136,Post mechanical removal or bath treatment,11,
3.0,2021,10,12.0,,0.0333,0.4833,0.2167,0.3667,Routine monitoring,3,
3.0,2021,10,19.0,,8.625,1.45,0.175,0.5,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
3.0,2021,10,25.0,,6.5667,0.5,0.0833,0.6167,Routine monitoring,3,
141.0,2021,10,14.0,,4.4833,4.3667,1.5167,2.25,Threshold exceedance,3,Bi-weekly counts
141.0,2021,10,28.0,,24.6,11.9333,3.4833,9.15,Follow-up,3,Bi-weekly counts
58.0,2021,10,,,,,,,Routine monitoring,0,Count(s) not required (<4 pens)
7.0,2021,10,9.0,,0.0,4.95,3.575,0.0,Follow-up,4,
7.0,2021,10,23.0,,0.0,5.3875,4.1875,0.0,Follow-up,4,Management action planned (Medicinal bath treatment)
7.0,2021,10,29.0,,0.0,4.0875,2.9875,0.0,Post in-feed treatment,4,Management action planned (Medicinal bath treatment)
37.0,2021,10,9.0,,0.0,4.6,2.625,0.0,Follow-up,4,
37.0,2021,10,23.0,,0.0,3.7875,3.2125,0.0,Follow-up,4,
72.0,2021,10,2.0,,0.675,3.7125,2.2875,0.1625,Follow-up,4,
72.0,2021,10,8.0,,0.0375,4.1125,2.6125,0.075,Post in-feed treatment,4,
72.0,2021,10,23.0,,0.0,5.3125,3.5375,0.0,Follow-up,4,Management action planned (Medicinal bath treatment)
108.0,2021,10,7.0,,0.2808,3.8269,2.4423,0.0,Pre-treatment; Follow-up,13,Medicinal bath treatment
108.0,2021,10,14.0,,0.0,0.0577,0.0462,0.0,Post mechanical removal or bath treatment,13,
174.0,2021,10,7.0,,0.0,2.2346,1.0769,0.0,Post in-feed treatment,13,
174.0,2021,10,21.0,,0.0,2.0846,1.2769,0.0,Pre-treatment,13,Mechanical removal treatment
174.0,2021,10,24.0,,0.0038,0.3385,0.2692,0.0,Post mechanical removal or bath treatment,13,
53.0,2021,10,4.0,,2.25,6.8,4.775,0.925,Follow-up,2,"Harvesting; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
53.0,2021,10,14.0,,1.85,6.8,4.2833,0.8667,Follow-up,3,Harvesting
53.0,2021,10,28.0,,4.1333,15.4667,9.8833,1.9167,Follow-up,3,Harvesting
102.0,2021,10,1.0,,13.6,4.35,1.6667,1.0,Threshold exceedance,3,Management action planned (In-feed treatment)
102.0,2021,10,5.0,,38.7083,5.9,1.6333,0.3083,Follow-up,6,Management action planned (In-feed treatment)
102.0,2021,10,10.0,,29.89,4.87,1.555,4.085,Pre-treatment,10,In-feed treatment
102.0,2021,10,18.0,,27.55,8.825,1.65,6.6,Follow-up,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
102.0,2021,10,29.0,,8.6667,10.25,3.55,2.0167,Follow-up,3,
143.0,2021,10,,,,,,,Routine monitoring,0,Count(s) not required (<4 pens)
144.0,2021,10,2.0,,3.45,2.8833,1.0833,0.8167,Follow-up,3,Bi-weekly counts
144.0,2021,10,10.0,,1.3833,8.1667,3.8,1.05,Follow-up,3,Management action planned (Non-medicinal bath treatment)
144.0,2021,10,14.0,,4.3,9.45,4.0333,1.05,Follow-up,3,Management action planned (Non-medicinal bath treatment)
144.0,2021,10,23.0,,2.2667,8.6833,4.1333,0.55,Follow-up,3,Management action planned (Non-medicinal bath treatment)
144.0,2021,10,29.0,,3.7273,5.8273,2.9455,0.8045,Pre-treatment,11,Non-medicinal bath treatment
88.0,2021,10,7.0,,3.25,1.2333,0.5167,0.5667,Routine monitoring,3,
88.0,2021,10,13.0,,5.625,0.65,0.35,0.85,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
88.0,2021,10,19.0,,7.35,1.75,0.5167,1.0333,Routine monitoring,3,
88.0,2021,10,27.0,,2.4667,1.4667,0.4167,1.7667,Routine monitoring,3,
99.0,2021,10,6.0,,4.5667,0.9667,0.3333,0.2167,Routine monitoring,3,
99.0,2021,10,11.0,,6.0,0.6125,0.325,0.5625,Routine monitoring,4,
99.0,2021,10,18.0,,6.0667,1.5,0.7,1.6833,Routine monitoring,3,
99.0,2021,10,28.0,,5.4667,2.4667,0.9167,1.6,Routine monitoring,3,
100.0,2021,10,6.0,,4.9333,0.6167,0.2333,0.45,Routine monitoring,3,
100.0,2021,10,11.0,,6.15,0.35,0.15,1.3,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
100.0,2021,10,19.0,,9.2167,2.15,0.5333,3.5167,Routine monitoring,3,
100.0,2021,10,27.0,,4.625,0.55,0.275,0.75,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
107.0,2021,10,6.0,,2.0833,0.4,0.1333,0.45,Routine monitoring,3,
107.0,2021,10,11.0,,9.375,1.6,0.2,0.5,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
107.0,2021,10,18.0,,5.05,1.0667,0.3,0.6333,Routine monitoring,3,
107.0,2021,10,26.0,,3.4833,1.4,0.2833,0.4833,Routine monitoring,3,
1.0,2021,10,2.0,,0.0,1.3,0.7833,0.0167,Routine monitoring,3,
1.0,2021,10,11.0,,0.0333,1.45,0.9583,0.0,Pre-treatment,6,In-feed treatment
44.0,2021,10,8.0,,0.0083,1.2017,0.735,0.0383,Pre-treatment,6,In-feed treatment
,2021,10,8.0,,3.3333,16.9333,10.5667,0.1167,Threshold exceedance,3,
135.0,2021,10,2.0,,0.1,3.26,1.82,0.0,Pre-treatment,5,In-feed treatment
59.0,2021,10,3.0,,0.15,3.175,2.175,0.0,Threshold exceedance; Pre-treatment,2,In-feed treatment; Sampling methodology does not meet requirements outlined in licence conditions (<4 pens)
165.0,2021,10,4.0,,1.05,7.0875,4.05,0.7625,Pre-treatment,4,In-feed treatment
45.0,2021,11,8.0,,0.2625,0.85,0.175,0.1,Routine monitoring,4,
45.0,2021,11,24.0,,0.1,0.9,0.5167,0.05,Routine monitoring,3,
51.0,2021,11,,,,,,,Routine monitoring,0,Count(s) not required (harvesting)
79.0,2021,11,4.0,,2.5333,1.3333,0.2167,0.15,Routine monitoring,3,
79.0,2021,11,10.0,,2.1,1.15,0.3875,0.1375,Routine monitoring,8,
79.0,2021,11,18.0,,1.9667,1.9833,0.6833,0.1,Routine monitoring,3,
79.0,2021,11,26.0,,4.21,1.365,0.655,0.16,Pre-treatment,10,Mechanical removal treatment
79.0,2021,11,26.0,,1.553333333,0.226666667,0.146666667,0.006666667,Post mechanical removal or bath treatment,6,
103.0,2021,11,8.0,,0.0,1.0667,0.7,0.0167,Routine monitoring,3,
103.0,2021,11,17.0,,0.0,1.2667,0.7833,0.0,Routine monitoring,3,
105.0,2021,11,4.0,,0.14,0.22,0.115,0.02,Post in-feed treatment,10,
105.0,2021,11,9.0,,0.1333,0.15,0.1,0.0,Routine monitoring,3,
105.0,2021,11,16.0,,0.025,0.3,0.2,0.0,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
105.0,2021,11,23.0,,0.1333,0.1833,0.1167,0.0,Routine monitoring,3,
113.0,2021,11,,,,,,,Routine monitoring,0,Fallow
140.0,2021,11,4.0,,2.6,0.7167,0.1333,0.3,Routine monitoring,3,
140.0,2021,11,11.0,,0.0,0.65,0.275,0.4,Routine monitoring,2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
140.0,2021,11,19.0,,0.55,0.2833,0.05,0.0,Routine monitoring,3,
